r,lambda,zeta_abs
1.6284233146344402,2.9017624916450173,4.125667813103942e-05
1.6319783220998332,2.913353243803787,4.642981366426076e-05
1.635533329565226,2.9249692721187137,5.236991600787954e-05
1.6390883370306188,2.9366105765897994,5.920104719115291e-05
1.6426433444960118,2.9482771572170434,6.706866732380795e-05
1.6461983519614047,2.959969014000445,7.614349902137749e-05
1.6497533594267975,2.9716861469400038,8.662611397526027e-05
1.6533083668921904,2.983428556035722,9.875237991254075e-05
1.6568633743575834,2.9951962412875974,0.0001127999330738988
1.660418381822976,3.0069892026956304,0.00012909587348951875
1.663973389288369,3.018807440259822,0.00014802591878358226
1.667528396753762,3.030650953980172,0.00017004529822090835
1.671083404219155,3.0425197438566793,0.00019569172369372263
1.6746384116845476,3.0544138098893443,0.00022560084008725243
1.6781934191499406,3.066333152078168,0.0002605246360492156
1.6817484266153335,3.0782777704231497,0.00030135339011144296
1.6853034340807265,3.0902476649242896,0.0003491418393350616
1.6888584415461192,3.1022428355815865,0.0004051403916997048
1.6924134490115121,3.1142632823950422,0.00047083236352173465
1.695968456476905,3.126309005364656,0.0005479784142391354
1.6995234639422978,3.138380004490427,0.0006386695788433279
1.7030784714076908,3.1504762797723567,0.0007453905700588803
1.7066334788730837,3.1625978312104444,0.0008710953463452435
1.7101884863384766,3.17474465880469,0.0010192973277007933
1.7137434938038694,3.186916762555093,0.0011941771006352612
1.7172985012692623,3.1991141424616547,0.0014007110001565837
1.7208535087346553,3.2113367985243744,0.001644824606222835
1.724408516200048,3.223584730743251,0.0019335759636874934
1.727963523665441,3.235857939118287,0.002275374250430412
1.7315185311308339,3.2481564236494807,0.0026802407040473395
1.7350735385962268,3.2604801843368323,0.0031601199034781923
1.7386285460616195,3.272829221180341,0.0037292510236946576
1.7421835535270125,3.2852035341800088,0.004404610480276778
1.7457385609924054,3.2976031233358345,0.005206439504351956
1.7492935684577982,3.310027988647817,0.006158872692576532
1.752848575923191,3.322478130115959,0.007290686526008794
1.756403583388584,3.3349535477402585,0.008636190320180032
1.759958590853977,3.3474542415207162,0.010236286142040625
1.7635135983193697,3.3599802114573314,0.012139729005989449
1.7670686057847627,3.372531457550105,0.014404624253433189
1.7706236132501556,3.3851079797990367,0.01710020555660677
1.7741786207155485,3.3977097782041263,0.020308944613765742
1.7777336281809413,3.410336852765373,0.024129052484691722
1.7812886356463342,3.422989203482779,0.028677442839490985
1.7848436431117272,3.4356668303563427,0.03409323936967858
1.7883986505771199,3.4483697333860635,0.04054192347327925
1.7919536580425128,3.461097912571943,0.04822023433643961
1.7955086655079058,3.473851367913981,0.057361951982066756
1.7990636729732987,3.486630099412176,0.06824471505982913
1.8026186804386914,3.4994341070665294,0.08119804945940733
1.8061736879040844,3.512263390877041,0.09661281161823257
1.8097286953694773,3.5251179508437107,0.11495228207263827
1.81328370283487,3.5379977869665376,0.13676518080135447
1.816838710300263,3.550902899245523,0.16270091668971293
1.820393717765656,3.5638332876806667,0.1935274294785634
1.823948725231049,3.5767889522719685,0.23015203434189432
1.8275037326964416,3.5897698930194273,0.2736457372529674
1.8310587401618346,3.602776109923045,0.3252715540326013
1.8346137476272275,3.6158076029828203,0.3865174378835996
1.8381687550926205,3.628864372198754,0.4591344997170127
1.8417237625580132,3.641946417570845,0.5451812930190432
1.8452787700234061,3.6550537390990945,0.6470750306477141
1.848833777488799,3.6681863367835024,0.7676507049170213
1.8523887849541918,3.681344210624067,0.9102291945894487
1.8559437924195847,3.6945273606207905,1.0786955627157317
1.8594987998849777,3.7077357867736724,1.2775888771355373
1.8630538073503706,3.720969489082712,1.5122050200752692
1.8666088148157634,3.7342284675479087,1.7887140934638304
